,frac_year,smoothed_uth_anomaly_tropics_all,smoothed_uth_anomaly_tropics_land,smoothed_uth_anomaly_tropics_ocean,smoothed_surface_temperature_anomaly_tropics_all,smoothed_land_surface_temperature_anomaly_tropics,smoothed_sea_surface_temperature_anomaly_tropics,sea_surface_temperature_anomaly_enso_1+2,sea_surface_temperature_anomaly_enso_3,sea_surface_temperature_anomaly_enso_3.4,sea_surface_temperature_anomaly_enso_4
79,1985.625,-0.48166666366159916,-0.786666676402092,-0.3691666703671217,-0.22705828954303323,-0.34959871806795206,-0.20065574040488343,-1.088818000344645,-0.6185374540441444,-0.3142201143152761,-0.19251888499542247
80,1985.708,-0.3158333295335372,-0.33250000576178235,-0.2933333373318116,-0.21947467137897073,-0.27934216696118125,-0.20134492904420634,-0.8790793026194592,-0.6494862275965261,-0.39385304170497193,-0.06823766371780948
81,1985.792,-0.4008333304276069,-0.4425000051657359,-0.3733333349227905,-0.22053515721881448,-0.30827283102368125,-0.19272371322389384,-0.6617977366727814,-0.39369506835936363,-0.275442325367635,-0.1394068100873369
82,1985.875,-0.3758333294341962,-0.24166667461395264,-0.40833333631356555,-0.19686114598834573,-0.20070599752758747,-0.18477897038535218,-0.7698888442095608,-0.5866354549632433,-0.2938810460707941,0.0805646110983389
83,1985.958,-0.33999999550481635,-0.24333334217468897,-0.350000003973643,-0.18281288752480407,-0.17340802389477497,-0.17198447575644593,-0.5427278406479559,-0.6638722139246056,-0.3966638901654278,0.020748721852044127
84,1986.042,-0.30499999473492306,-0.23916667451461157,-0.3141666694233815,-0.17092883397662698,-0.16339062887524372,-0.16441611638144593,-0.17973991842831083,-0.7072527717141384,-0.777094582950383,-0.3101917940027761
85,1986.125,-0.3491666615009308,-0.3450000062584877,-0.3391666679332654,-0.16127002050006448,-0.1475316607762854,-0.15725974431113343,0.5461152918198309,-0.47621998506434693,-0.7758638269760922,-0.24937097886027004
86,1986.208,-0.1958333303531011,-0.29750000685453415,-0.15249999798834324,-0.15505715022011657,-0.13485923645987916,-0.15250154525514384,-0.19316370346967915,-0.3153973747702139,-0.4889214010799492,-0.17200568704043917
87,1986.292,-0.15916666326423487,-0.18666667491197586,-0.13083333087464175,-0.14419543553912698,-0.10220034160310831,-0.14301057845826884,-0.8290003159467005,-0.25078089096967915,-0.2970599006204111,-0.31199269014246056
88,1986.375,-0.14583333022892475,-0.019166670739650726,-0.17416666323939958,-0.13402290949746032,-0.08575899638826456,-0.12539684961712302,-0.5354625028722353,-0.36205444335939774,-0.3368002498851297,-0.06743307674634025
89,1986.458,-0.15833333072563013,-0.0541666696468989,-0.17749999836087227,-0.12771340022011657,-0.14788769918774372,-0.11007956852988343,-0.7002883013557266,-0.11237649356615975,-0.03619097541360361,-0.02444242589615442
90,1986.542,-0.14666666525105634,0.020000000794728596,-0.17583333080013594,-0.12030017186725199,-0.2085083250015458,-0.09560660710410218,-0.2776769301470381,-0.07297614602481417,0.001603429457702532,0.03004365808823195
91,1986.625,-0.04916666882733504,0.10666666428248088,-0.0808333270251751,-0.0981164357018874,-0.16728416321769166,-0.07796236068483135,0.12880284926472996,0.1017994600183556,0.5111583036534739,0.5460370232077025
92,1986.708,-0.18083333410322666,-0.061666667461395264,-0.19416666155060133,-0.0835595509362624,-0.16421968974763956,-0.06439475407675843,0.1749062930836658,0.4631541532628489,0.7648078469669031,0.6990963206571905
93,1986.792,-0.04249999858438969,-0.03916666842997074,-0.005833329011996587,-0.05927264501178323,-0.1395233396499833,-0.04029858301556052,0.2623050465303436,0.9434326171875114,1.05625323127299,0.8775609633501631
94,1986.875,-0.19333333211640516,-0.2124999954054753,-0.13833333179354668,-0.045900859530012404,-0.1641510251968583,-0.0207647898840501,0.30899909524356417,1.0505410587086317,1.2413972742417059,1.000333898207714
95,1986.958,-0.14666666525105634,-0.0958333257585764,-0.12416666373610497,-0.0270104786706374,-0.13143872457836872,-0.00043753972128968144,0.5424467198989191,1.1330638212316444,1.3734471938189472,0.8204008214614191
96,1987.042,-0.1908333326379458,-0.1058333261559407,-0.16249999776482582,-0.0016529143802728186,-0.11497957744295206,0.025329468742251986,0.43875983743106417,1.2524335075827366,1.468571920955867,0.7866099638097239
97,1987.125,-0.29083333412806195,-0.3091666543235381,-0.22499999528129896,0.04577648828899802,-0.007901025196858313,0.056154765780012404,1.0345491297104559,1.037360337201278,1.0980985753676578,0.57521398207723
98,1987.208,-0.3058333347241084,-0.3508333209902048,-0.22166666264335314,0.08252728174602926,0.03794909280444377,0.09437548925006449,1.2216617359834459,1.024446375229786,1.3125312356388008,0.9952611586626858
99,1987.292,-0.3183333349103729,-0.4516666525353988,-0.197499996672074,0.11964428614056051,0.07388099791512086,0.12872048029824157,1.2762242934282995,0.9636050953584459,0.9442425896139639,0.6455268411075394
100,1987.375,-0.3416666683430473,-0.5441666537274917,-0.18666666373610497,0.15649426172649802,0.12375689309741252,0.15229276626829366,1.3525379854090147,1.1170410156249773,0.9044717227711203,0.42487649356615975
101,1987.458,-0.29166666759798926,-0.5441666537274917,-0.12916666393478712,0.19477347722128968,0.21183825296069378,0.17932116796100198,1.0877976361442734,1.2381789263557152,1.2894621007582714,0.5365622127757206
102,1987.542,-0.327500001527369,-0.6699999912331501,-0.1516666623453299,0.22948722233847718,0.35520474872892294,0.2020898243737624,1.134554515165462,1.4244908949908108,1.4352887321920775,0.45957857019760695
103,1987.625,-0.1758333354567488,-0.5541666578501463,0.0008333362638950348,0.25340537419394593,0.3889826214502771,0.22250099787636657,1.14888341567098,1.7492298799402306,1.834156350528474,0.48170596852020253
104,1987.708,-0.10916666903843482,-0.4466666569933295,0.04416667049129804,0.27475750635540425,0.40696764749194375,0.24613431900266866,1.7540383731617908,1.735889748965974,1.729682114545028,0.8674923167509405
105,1987.792,-0.22250000356386104,-0.545833319115142,-0.07749999811251958,0.28424338688925843,0.4216364300440271,0.2526116749596999,1.5859744801240936,1.5705688476562614,1.51786211799174,1.064389576631413
106,1987.875,-0.09000000078231096,-0.36916665205111104,0.03250000377496084,0.29114035954550843,0.4739461020817875,0.25802091568235613,1.3208093979779392,1.3139382755055067,1.3240388758042059,1.116605870863964
107,1987.958,-0.21500000078231096,-0.6291666524484754,-0.0416666641831398,0.283508421882748,0.4612635052393396,0.2467980763268874,0.8356901281020441,1.1706309599035194,0.9788549086626972,0.8508573644301691
