frac_year,tcwv
2012.1763718032787,9.4
2012.1764287431695,9.9
2012.1764856557377,9.9
2012.176542568306,9.7
2012.1765995081967,10.2
2012.176656420765,10.6
2012.1767133333333,11.5
2012.176770273224,11.9
2012.1768271857923,12.1
2012.1768840983607,12.5
2012.1769410382515,12.6
2012.1769979508197,12.9
2012.1770548633879,13.3
2012.1771118032786,13.2
2012.177168715847,13.1
2012.1772256284153,13.2
2012.177282568306,12.7
2012.1773394808743,12.8
2012.1773963934427,12.3
2012.1774533333332,10.3
2012.1775102459017,8.5
2012.1776240983606,8.6
2012.177681010929,8.4
2012.1777379234973,8.8
2012.177794863388,8.0
2012.1778517759562,7.1
2012.1779086885247,6.9
2012.1779656284152,7.4
2012.1780225409836,7.8
2012.1780794535518,7.2
2012.1781363934426,7.1
2012.1781933060108,7.4
2012.1782502185793,7.6
2012.17830715847,7.8
2012.1783640710382,8.3
2012.1784209836067,9.6
2012.1784779234972,10.4
2012.1785348360656,10.2
2012.1785917486338,10.3
2012.1786486885246,10.7
2012.1787056010928,10.7
2012.1787625136612,10.5
2012.178819453552,10.5
2012.1788763661202,10.8
2012.1789332786884,10.8
2012.1789902185792,11.0
2012.1790471311476,11.2
2012.1791040437158,11.3
2012.1791609836066,11.4
2012.1792178961748,10.9
2012.1792748087432,10.7
2012.1793317486338,11.0
2012.1793886612022,10.9
2012.1794455737704,11.0
2012.1795025136612,11.1
2012.1795594262296,10.6
2012.1796163387978,10.4
2012.1796732786886,10.8
2012.1797301912568,10.8
2012.1797871038252,10.5
2012.1798440437158,9.9
2012.1799009562842,9.2
2012.1799578688524,8.9
2012.1800148087432,8.5
2012.1800717213114,7.3
2012.1801286338798,6.6
2012.1801855737706,5.8
2012.1802424863388,4.8
2012.1803563387978,5.1
2012.1804132513662,4.9
2012.1804701639344,4.6
2012.1805271038252,4.6
2012.1805840163934,5.1
2012.1806409289618,5.6
2012.1806978688523,5.9
2012.1807547814208,6.8
2012.180811693989,6.4
2012.1808686338798,6.6
2012.1809255464482,7.7
2012.1809824590164,7.9
2012.1810393989072,7.6
2012.1810963114754,6.3
2012.1811532240438,6.1
2012.1812101639343,6.5
2012.1812670765028,6.7
2012.181323989071,7.6
2012.1813809289617,6.6
2012.18143784153,6.2
2012.1814947540984,6.7
2012.1815516939891,6.2
2012.1816086065573,6.1
2012.1816655191258,5.4
2012.1817224590163,5.8
2012.1817793715848,6.2
2012.181836284153,6.1
2012.1818932240437,6.6
2012.181950136612,6.0
2012.1820070491804,5.8
2012.1820639890711,6.2
2012.1821209016393,5.9
2012.1821778142078,6.1
2012.1822347540983,6.0
2012.1822916666667,5.9
2012.182348579235,6.2
2012.1824055191257,6.7
2012.182462431694,6.4
2012.1825193442623,6.2
2012.182576284153,6.3
2012.1826331967213,6.4
2012.1826901092895,7.2
2012.1827470491803,6.9
2012.1828039617487,6.6
2012.182860874317,7.3
2012.1829178142077,7.3
2012.182974726776,6.8
2012.183088579235,7.6
2012.1831454918033,7.4
2012.1832024043715,6.6
2012.1832593442623,6.3
2012.1833162568305,6.7
2012.183373169399,6.6
2012.1834301092897,6.9
2012.183487021858,8.0
2012.1835439344263,7.8
2012.1836008743169,7.2
2012.1836577868853,7.3
2012.1837146994535,7.5
2012.1837716393443,8.2
2012.1838285519125,8.4
2012.183885464481,8.6
2012.1839424043717,9.1
2012.18399931694,8.6
2012.184056229508,8.6
2012.1841131693989,9.4
2012.1841700819673,9.4
2012.1842269945355,9.1
2012.1842839344263,9.1
2012.1843408469945,9.2
2012.184397759563,9.2
2012.1844546994535,9.2
2012.1845116120219,9.2
2012.18456852459,9.2
2012.1846254644809,8.6
2012.1846823770493,7.4
2012.1847392896175,6.5
2012.1847962295083,7.0
2012.1848531420765,6.0
2012.184910054645,5.5
2012.1849669945354,6.2
2012.1850239071039,5.7
2012.185080819672,6.2
2012.1851377595628,6.5
2012.185194672131,6.1
2012.1852515846995,6.6
2012.1853085245903,6.8
2012.1853654371585,6.4
2012.1854223497269,6.6
2012.1854792896174,5.9
2012.1855362021859,6.1
2012.185593114754,7.1
2012.1856500546448,6.5
2012.185706967213,6.3
2012.1858208196722,6.1
2012.1858777322404,6.1
2012.1859346448086,6.1
2012.1859915846994,6.1
2012.1860484972678,6.3
2012.186105409836,6.1
2012.1861623497268,6.6
2012.186219262295,7.2
2012.1862761748635,6.3
2012.186333114754,6.0
2012.1863900273224,6.4
2012.1864469398906,6.4
2012.1865038797814,6.0
2012.1865607923498,6.0
2012.186617704918,6.4
2012.1866746448088,6.8
2012.186731557377,6.9
2012.1867884699454,6.9
2012.186845409836,6.8
2012.1869023224044,6.6
2012.1869592349726,6.4
2012.1870161748634,6.7
2012.1870730874316,6.9
2012.18713,6.4
2012.1871869398908,6.6
2012.187243852459,6.4
2012.1873007650274,7.1
2012.187357704918,7.3
2012.1874146174864,6.6
2012.1874715300546,7.2
2012.1875284699454,7.4
2012.1875853825136,6.5
2012.187642295082,6.0
2012.1876992349726,6.5
2012.187756147541,6.7
2012.1878130601092,6.2
2012.18787,6.4
2012.1879269125684,6.2
2012.1879838251366,5.8
2012.1880407650274,6.2
2012.1880976775956,5.8
2012.188154590164,5.5
2012.1882115300546,6.2
2012.188268442623,6.3
2012.1883253551912,6.3
2012.188382295082,6.1
2012.1884392076502,6.4
2012.1885530601094,7.3
2012.1886099726776,7.5
2012.188666885246,7.9
2012.1887238251365,8.4
2012.188780737705,8.5
2012.1888376502732,8.3
2012.188894590164,9.6
2012.1889515027322,11.0
2012.1890084153006,10.1
2012.1890653551914,10.3
2012.1891222677596,11.7
2012.1891791803278,11.8
2012.1892361202185,12.6
2012.189293032787,13.4
2012.1893499453552,13.4
2012.189406885246,13.6
2012.1894637978141,14.2
2012.1895207103826,15.0
2012.1895776502731,15.7
2012.1896345628415,16.6
2012.1896914754097,17.4
2012.1897484153005,18.1
2012.189805327869,18.6
2012.1898622404372,18.8
2012.189919180328,19.8
2012.1899760928961,20.7
2012.1900330054646,20.8
2012.190089945355,19.2
2012.1901468579235,17.9
2012.1902037704917,17.1
2012.1902607103825,15.5
2012.1903176229507,14.1
2012.1903745355191,12.5
2012.19043147541,12.2
2012.1904883879781,12.6
2012.1905453005465,12.0
2012.190602240437,12.4
2012.1906591530055,12.1
2012.1907160655737,10.9
2012.1907730054645,11.7
2012.1908299180327,11.0
2012.1908868306011,9.9
2012.190943770492,10.8
2012.19100068306,10.5
2012.1910575956283,9.8
2012.191114535519,8.9
2012.1911714480875,8.3
2012.1912853005465,9.5
2012.1913422131147,9.7
2012.1913991256831,9.1
2012.1914560655737,9.4
2012.191512978142,9.2
2012.1915698907103,8.1
2012.191626830601,9.0
2012.1916837431695,10.1
2012.1917406557377,9.1
2012.1917975956285,8.4
2012.1918545081967,8.7
2012.191911420765,8.9
2012.1919683606557,9.4
2012.192025273224,9.1
2012.1920821857923,9.2
2012.192139125683,8.9
2012.1921960382513,8.3
2012.1922529508197,9.2
2012.1923098907105,9.1
2012.1923668032787,9.4
2012.192423715847,9.7
2012.1924806557377,9.6
2012.192537568306,9.4
2012.1925944808743,9.1
2012.192651420765,10.1
2012.1927083333333,10.3
2012.1927652459017,10.1
2012.1928221857922,9.8
2012.1928790983607,9.2
2012.1929360109289,10.0
2012.1929929508196,10.5
2012.193049863388,10.1
2012.1931067759563,9.9
2012.193163715847,10.5
2012.1932206284152,10.8
2012.1932775409837,10.9
2012.1933344808742,11.5
2012.1933913934427,11.0
2012.1934483060109,10.9
2012.1935052459016,12.0
2012.19356215847,11.5
2012.1936190710383,11.1
2012.193676010929,12.2
2012.1937329234972,12.4
2012.1937898360657,11.6
2012.1938467759562,11.3
2012.1939036885246,11.6
2012.1940175409836,12.5
2012.1940744535518,12.3
2012.1941313661202,12.3
2012.194188306011,12.6
2012.1942452185792,12.4
2012.1943021311477,12.0
2012.1943590710382,12.8
2012.1944159836066,13.0
2012.1944728961748,12.0
2012.1945298360656,11.6
2012.1945867486338,11.7
2012.1946436612022,11.6
2012.1947006010928,11.7
2012.1947575136612,11.4
2012.1948144262294,11.5
2012.1948713661202,10.8
2012.1949282786886,10.7
2012.1949851912568,11.2
2012.1950421311476,11.1
2012.1950990437158,11.7
2012.1951559562842,12.1
2012.1952128961748,12.8
2012.1952698087432,13.0
2012.1953267213114,12.9
2012.1953836612022,13.5
2012.1954405737704,13.8
2012.1954974863388,13.3
2012.1955544262296,12.7
2012.1956113387978,12.2
2012.1956682513662,11.5
2012.1957251912568,11.2
2012.1957821038252,11.1
2012.1958390163934,10.7
2012.1958959562842,10.8
2012.1959528688524,11.5
2012.1960097814208,12.8
2012.1960667213116,13.8
2012.1961236338798,14.0
2012.196180546448,14.3
2012.1962374863388,14.3
2012.1962943989072,14.4
2012.1963513114754,15.1
2012.1964082513662,15.9
2012.1964651639344,16.7
2012.1965220765028,17.1
2012.1965790163933,16.9
2012.1966359289618,16.6
2012.1967497814207,17.7
2012.1968066939892,17.9
2012.1968636065574,18.0
2012.1969205464482,18.1
2012.1969774590164,18.0
2012.1970343715848,17.6
2012.1970913114753,17.6
2012.1971482240438,16.4
2012.197205136612,14.2
2012.1972620765027,11.1
2012.197318989071,9.4
2012.1973759016394,9.1
2012.1974328415301,8.2
2012.1974897540983,8.5
2012.1975466666668,8.9
2012.1976036065573,8.2
2012.1976605191257,8.1
2012.197717431694,9.0
2012.1977743715847,9.0
2012.197831284153,8.9
2012.1978881967214,8.9
2012.1979451366121,9.4
2012.1980020491803,9.7
2012.1980589617485,9.5
2012.1981159016393,9.7
2012.1981728142077,10.1
2012.198229726776,9.4
2012.1982866666667,8.8
2012.198343579235,8.9
2012.1984004918033,9.4
2012.198457431694,9.4
2012.1985143442623,8.9
2012.1985712568305,8.9
2012.1986281967213,9.0
2012.1986851092897,9.5
2012.198742021858,9.3
2012.1987989617487,9.7
2012.198855874317,9.5
2012.1989127868853,8.9
2012.1989697267759,8.8
2012.1990266393443,8.8
2012.1990835519125,8.3
2012.1991404918033,8.3
2012.1991974043715,8.7
2012.19925431694,8.5
2012.1993112568307,8.5
2012.199368169399,8.5
2012.1994820218579,8.7
2012.1995389344263,8.2
2012.1995958469945,7.4
2012.1996527868853,7.7
2012.1997096994535,7.4
2012.199766612022,7.7
2012.1998235519125,8.9
2012.1998804644809,9.1
2012.199937377049,8.7
2012.1999943169399,8.8
2012.2000512295083,9.2
2012.2001081420765,9.6
2012.2001650819673,9.8
2012.2002219945355,9.4
2012.200278907104,9.4
2012.2003358469944,8.9
2012.2003927595629,9.0
2012.200449672131,9.2
2012.2005066120219,9.0
2012.20056352459,9.1
2012.2006204371585,9.3
2012.2006773770493,9.2
2012.2007342896175,9.0
2012.2007912021859,9.3
2012.2008481420764,9.4
2012.2009050546449,9.4
2012.200961967213,9.5
2012.2010189071038,8.9
2012.201075819672,8.8
2012.2011327322405,9.2
2012.2011896721312,9.3
2012.2012465846994,9.0
2012.2013034972679,8.9
2012.2013604371584,8.9
2012.2014173497269,9.1
2012.201474262295,9.0
2012.2015312021858,8.5
2012.201588114754,8.5
2012.2016450273225,8.4
2012.201701967213,8.0
2012.2017588797814,7.8
2012.2018157923496,7.8
2012.2018727322404,7.8
2012.2019296448088,7.8
2012.201986557377,7.1
2012.2020434972678,6.9
2012.202100409836,7.2
2012.202214262295,7.3
2012.2022711748634,7.5
2012.2023280874316,7.3
2012.2023850273224,7.6
2012.2024419398906,7.3
2012.202498852459,7.5
2012.2025557923498,8.1
2012.202612704918,7.4
2012.2026696174864,7.1
2012.202726557377,7.6
2012.2027834699454,7.3
2012.2028403825136,6.9
2012.2028973224044,6.7
2012.2029542349726,6.7
2012.203011147541,6.9
2012.2030680874318,6.7
2012.203125,6.5
2012.2031819125682,6.3
2012.203238852459,6.3
2012.2032957650274,6.3
2012.2033526775956,6.1
2012.2034096174864,6.2
2012.2034665300546,6.1
2012.203523442623,6.1
2012.2035803825136,6.0
2012.203637295082,6.1
2012.2036942076502,6.6
2012.203751147541,6.1
2012.2038080601094,6.1
2012.2038649726776,6.8
2012.2039219125684,6.8
2012.2039788251366,6.8
2012.204035737705,6.8
2012.2040926775956,7.0
2012.204149590164,7.3
2012.2042065027322,7.3
2012.204263442623,7.3
2012.2043203551912,7.5
2012.2043772677596,7.6
2012.2044342076504,7.4
2012.2044911202186,7.4
2012.204548032787,6.9
2012.2046049726775,6.9
2012.204661885246,7.4
2012.2047187978142,7.2
2012.204775737705,7.3
2012.2048326502731,7.7
2012.2049465027321,7.6
2012.2050034153006,8.0
2012.2050603278688,8.2
2012.2051172677595,8.5
2012.205174180328,8.4
2012.2052310928962,8.8
2012.205288032787,9.2
2012.2053449453551,8.7
2012.2054018579236,8.3
2012.2054587978141,8.7
2012.2055157103825,8.5
2012.2055726229507,8.0
2012.2056295628415,7.7
2012.20568647541,8.0
2012.2057433879781,7.7
2012.205800327869,7.5
2012.2058572404371,7.6
2012.2059141530056,7.0
2012.205971092896,7.8
2012.2060280054645,7.5
2012.2060849180327,6.9
2012.2061418579235,7.3
2012.2061987704917,7.4
2012.2062556830601,7.8
2012.206312622951,7.2
2012.2063695355191,7.4
2012.2064264480875,7.7
2012.206483387978,6.8
2012.2065403005465,7.3
2012.2065972131147,7.8
2012.2066541530055,7.8
2012.2067110655737,8.0
2012.2067679781421,8.2
2012.2068249180327,8.3
2012.206881830601,8.4
2012.2069387431693,8.3
2012.20699568306,8.0
2012.2070525956285,8.2
2012.2071095081967,8.5
2012.2071664480875,8.8
2012.2072233606557,8.7
2012.2072802732241,8.1
2012.2073372131147,8.2
2012.207394125683,8.0
2012.2074510382513,7.7
2012.207507978142,7.8
2012.2075648907103,7.5
2012.2076787431695,7.2
2012.2077356557377,7.3
2012.207792568306,7.3
2012.2078495081967,7.1
2012.207906420765,7.2
2012.2079633333333,7.5
2012.208020273224,7.4
2012.2080771857923,6.7
2012.2081340983607,6.8
2012.2081910382515,7.4
2012.2082479508197,7.1
2012.2083048633879,6.8
2012.2083618032786,6.6
2012.208418715847,6.5
2012.2084756284153,6.8
2012.208532568306,7.2
2012.2085894808743,6.8
2012.2086463934427,5.8
2012.2087033333332,4.9
2012.2087602459017,3.7
2012.2088171584699,3.5
2012.2088740983606,3.9
2012.208931010929,3.6
2012.2089879234973,3.6
2012.209044863388,3.9
2012.2091017759562,4.6
2012.2091586885247,5.0
2012.2092156284152,5.1
2012.2092725409836,5.8
2012.2093294535518,6.5
2012.2093863934426,6.4
2012.2094433060108,6.5
2012.2095002185793,7.1
2012.20955715847,7.2
2012.2096140710382,7.3
2012.2096709836067,7.8
2012.2097279234972,7.7
2012.2097848360656,7.9
2012.2098417486338,8.4
2012.2098986885246,7.9
2012.2099556010928,7.6
2012.2100125136612,7.4
2012.210069453552,7.4
2012.2101263661202,7.5
2012.2101832786884,7.4
2012.2102402185792,7.2
2012.2102971311476,7.5
2012.2104109836066,6.7
2012.2104678961748,6.8
2012.2105248087432,7.1
2012.2105817486338,6.6
2012.2106386612022,6.2
2012.2106955737704,6.5
2012.2107525136612,6.5
2012.2108094262296,5.5
2012.2108663387978,5.1
2012.2109232786886,5.3
2012.2109801912568,4.5
2012.2110371038252,4.5
2012.2110940437158,4.1
2012.2111509562842,3.6
2012.2112078688524,3.9
2012.2112648087432,4.7
2012.2113217213114,5.0
2012.2113786338798,4.7
2012.2114355737706,5.3
2012.2114924863388,5.3
2012.2115493989072,5.6
2012.2116063387978,6.5
2012.2116632513662,6.4
2012.2117201639344,7.2
2012.2117771038252,8.0
2012.2118340163934,8.7
2012.2118909289618,9.5
2012.2119478688523,9.9
2012.2120047814208,10.5
2012.212061693989,11.0
2012.2121186338798,11.1
2012.2121755464482,11.1
2012.2122324590164,11.9
2012.2122893989072,12.2
2012.2123463114754,12.6
2012.2124032240438,13.3
2012.2124601639343,13.6
2012.2125170765028,13.9
2012.212573989071,14.0
2012.2126309289617,14.1
2012.21268784153,13.8
2012.2127447540984,13.4
2012.2128016939891,13.6
2012.2128586065573,13.4
2012.2129155191258,12.9
2012.2129724590163,13.1
2012.2130293715848,13.7
2012.2131432240437,14.0
2012.213200136612,14.6
2012.2132570491804,15.0
2012.2133139890711,14.7
2012.2133709016393,14.5
2012.2134278142078,15.0
2012.2134847540983,15.5
2012.2135416666667,14.9
2012.213598579235,14.9
2012.2136555191257,15.5
2012.213712431694,15.5
2012.2137693442623,15.4
2012.213826284153,15.0
2012.2138831967213,14.6
2012.2139401092895,14.4
2012.2139970491803,13.9
2012.2140539617487,13.4
2012.214110874317,12.9
2012.2141678142077,12.2
2012.214224726776,11.6
2012.2142816393443,11.8
2012.214338579235,11.5
2012.2143954918033,10.7
2012.2144524043715,10.2
2012.2145093442623,9.9
2012.2145662568305,10.0
2012.214623169399,10.1
2012.2146801092897,9.8
2012.214737021858,10.3
2012.2147939344263,10.3
2012.2148508743169,9.7
2012.2149077868853,9.9
2012.2149646994535,9.8
2012.2150216393443,10.4
2012.2150785519125,11.3
2012.215135464481,11.6
2012.2151924043717,11.8
2012.21524931694,11.6
2012.215306229508,11.1
2012.2153631693989,10.7
2012.2154200819673,10.1
2012.2154769945355,9.5
2012.2155339344263,9.7
2012.2155908469945,9.6
2012.215647759563,9.4
2012.2157046994535,9.6
2012.2157616120219,9.8
2012.2158754644809,9.3
2012.2159323770493,9.8
2012.2159892896175,9.7
2012.2160462295083,9.2
2012.2161031420765,9.2
2012.216160054645,9.6
2012.2162169945354,8.7
2012.2162739071039,6.9
2012.216330819672,6.4
2012.2163877595628,6.7
2012.216444672131,7.3
2012.2165015846995,8.2
2012.2165585245903,8.3
2012.2166154371585,8.9
2012.2166723497269,9.3
2012.2167292896174,9.7
2012.2167862021859,10.4
2012.216843114754,10.7
2012.2169000546448,11.2
2012.216956967213,11.1
2012.2170138797815,11.6
2012.2170708196722,11.8
2012.2171277322404,11.7
2012.2171846448086,12.3
2012.2172415846994,12.5
2012.2172984972678,12.5
2012.217355409836,12.4
2012.2174123497268,12.2
2012.217469262295,12.7
2012.2175261748635,12.7
2012.217583114754,12.3
2012.2176400273224,12.1
2012.2176969398906,12.0
2012.2177538797814,12.3
2012.2178107923498,13.2
2012.217867704918,13.6
2012.2179246448088,14.1
2012.217981557377,14.3
2012.2180384699454,14.3
2012.218095409836,14.4
2012.2181523224044,14.2
2012.2182092349726,14.2
2012.2182661748634,14.7
2012.2183230874316,14.8
2012.21838,14.6
2012.2184369398908,14.7
2012.218493852459,14.1
2012.218607704918,8.3
2012.2186646174864,8.4
2012.2187215300546,8.6
2012.2187784699454,8.5
2012.2188353825136,8.0
2012.218892295082,7.8
2012.2189492349726,7.2
2012.219006147541,7.2
2012.2190630601092,7.2
2012.21912,7.1
2012.2191769125684,7.4
2012.2192338251366,6.9
2012.2192907650274,6.8
2012.2193476775956,7.1
2012.219404590164,6.7
2012.2194615300546,6.6
2012.219518442623,6.8
2012.2195753551912,6.8
2012.219632295082,7.0
2012.2196892076502,6.9
2012.2197461202186,6.9
2012.2198030601094,6.6
2012.2198599726776,6.3
2012.219916885246,6.3
2012.2199738251365,6.2
2012.220030737705,6.3
2012.2200876502732,5.8
2012.220144590164,5.8
2012.2202015027322,6.5
2012.2202584153006,6.4
2012.2203153551914,5.9
2012.2203722677596,5.8
2012.2204291803278,5.5
2012.2204861202185,5.5
2012.220543032787,6.0
2012.2205999453552,6.3
2012.220656885246,6.5
2012.2207137978141,7.0
2012.2207707103826,7.6
2012.2208276502731,7.6
2012.2208845628415,7.6
2012.2209414754097,8.0
2012.2209984153005,8.1
2012.221055327869,7.8
2012.2211122404372,7.7
2012.221169180328,7.9
2012.2212260928961,8.1
2012.221339945355,8.4
2012.2213968579235,8.6
2012.2214537704917,8.6
2012.2215107103825,8.4
2012.2215676229507,8.8
2012.2216245355191,9.6
2012.22168147541,8.9
2012.2217383879781,8.5
2012.2217953005465,8.7
2012.221852240437,8.8
2012.2219091530055,9.5
2012.2219660655737,10.4
2012.2220230054645,10.6
2012.2220799180327,11.5
2012.2221368306011,11.5
2012.222193770492,13.1
2012.22225068306,14.9
2012.2223075956283,15.7
2012.222364535519,16.9
2012.2224214480875,17.1
2012.2224783606557,17.4
2012.2225353005465,17.4
2012.2225922131147,16.9
2012.2226491256831,16.6
2012.2227060655737,16.5
2012.222762978142,16.9
2012.2228198907103,17.9
2012.222876830601,18.2
2012.2229337431695,18.2
2012.2229906557377,18.4
2012.2230475956285,17.6
2012.2231045081967,16.8
2012.223161420765,17.2
2012.2232183606557,18.3
2012.223275273224,18.6
2012.2233321857923,18.1
2012.223389125683,18.5
2012.2234460382513,17.5
2012.2235029508197,15.9
2012.2235598907105,15.8
2012.2236168032787,15.2
2012.223673715847,14.6
2012.2237306557377,14.9
2012.223787568306,15.8
2012.2238444808743,16.5
2012.223901420765,17.2
2012.2239583333333,17.5
2012.2240721857922,18.9
2012.2241290983607,19.8
2012.2241860109289,20.0
2012.2242429508196,19.9
2012.224299863388,20.3
2012.2243567759563,20.8
2012.224413715847,20.4
2012.2244706284152,19.8
2012.2245275409837,19.1
2012.2245844808742,18.8
2012.2246413934427,19.3
2012.2246983060109,20.5
2012.2247552459016,21.5
2012.22481215847,21.1
2012.2248690710383,20.0
2012.224926010929,19.2
2012.2249829234972,18.7
2012.2250398360657,19.5
2012.2250967759562,19.6
2012.2251536885246,19.4
2012.2252106010928,19.7
2012.2252675409836,18.9
2012.2253244535518,18.5
2012.2253813661202,17.9
2012.225438306011,17.4
2012.2254952185792,16.1
2012.2255521311477,16.0
2012.2256090710382,15.9
2012.2256659836066,14.4
2012.2257228961748,14.7
2012.2257798360656,14.9
2012.2258367486338,13.7
2012.2258936612022,13.1
2012.2259506010928,14.2
2012.2260075136612,15.2
2012.2260644262294,15.0
2012.2261213661202,15.3
2012.2261782786886,15.3
2012.2262351912568,14.9
2012.2262921311476,15.0
2012.2263490437158,14.3
2012.2264059562842,13.9
2012.2264628961748,14.5
2012.2265198087432,14.4
2012.2265767213114,13.9
2012.2266336612022,13.6
2012.2266905737704,13.7
2012.2268044262296,13.5
2012.2268613387978,13.3
2012.2269182513662,13.1
2012.2269751912568,13.3
2012.2270321038252,13.1
2012.2270890163934,12.8
2012.2271459562842,12.5
2012.2272028688524,12.4
2012.2272597814208,12.4
2012.2273167213116,12.3
2012.2273736338798,11.4
2012.227430546448,11.6
2012.2274874863388,12.5
2012.2275443989072,10.6
2012.2276013114754,9.8
2012.2276582513662,10.1
2012.2277151639344,10.1
2012.2277720765028,10.4
2012.2278290163933,9.5
2012.2278859289618,8.9
2012.22794284153,9.2
2012.2279997814207,9.6
2012.2280566939892,10.7
2012.2281136065574,10.4
2012.2281705464482,9.8
2012.2282274590164,9.9
2012.2282843715848,9.4
2012.2283413114753,9.4
2012.2283982240438,10.6
2012.228455136612,11.1
2012.2285120765027,11.8
2012.228568989071,13.6
2012.2286259016394,15.9
2012.2286828415301,16.7
2012.2287397540983,16.5
2012.2287966666668,16.9
2012.2288536065573,17.1
2012.2289105191257,16.2
2012.228967431694,16.0
2012.2290243715847,15.4
2012.229081284153,13.4
2012.2291381967214,12.7
2012.2291951366121,13.0
2012.2292520491803,13.2
2012.2293089617485,13.3
2012.2293659016393,13.2
2012.2294228142077,12.9
2012.2295366666667,15.9
2012.229593579235,16.9
2012.2296504918033,17.5
2012.229707431694,18.2
2012.2297643442623,17.9
2012.2298212568305,17.7
2012.2298781967213,18.0
2012.2299351092897,17.3
2012.229992021858,16.7
2012.2300489617487,16.1
2012.230105874317,16.0
2012.2301627868853,15.8
2012.2302197267759,14.3
2012.2302766393443,10.7
2012.2303335519125,9.3
2012.2303904918033,10.6
2012.2304474043715,11.2
2012.23050431694,11.7
2012.2305612568307,12.0
2012.230618169399,12.7
2012.2306750819673,13.3
2012.2307320218579,13.6
2012.2307889344263,14.5
2012.2308458469945,15.6
2012.2309027868853,16.0
2012.2309596994535,15.9
2012.231016612022,15.8
2012.2310735519125,16.1
2012.2311304644809,16.1
2012.231187377049,16.4
2012.2312443169399,16.4
2012.2313012295083,14.2
2012.2313581420765,12.7
2012.2314150819673,12.6
2012.2314719945355,11.7
2012.231528907104,11.5
2012.2315858469944,11.5
2012.2316427595629,10.9
2012.231699672131,11.1
2012.2317566120219,10.8
2012.23181352459,10.1
2012.2318704371585,10.2
2012.2319273770493,10.5
2012.2319842896175,10.2
2012.2320412021859,10.1
2012.2320981420764,10.8
2012.2321550546449,11.0
2012.2322689071038,10.5
2012.232325819672,10.8
2012.2323827322405,11.2
2012.2324396721312,10.8
2012.2324965846994,11.4
2012.2325534972679,11.8
2012.2326104371584,11.4
2012.2326673497269,11.9
2012.232724262295,13.3
2012.2327812021858,14.7
2012.232838114754,16.4
2012.2328950273225,19.0
2012.232951967213,20.8
2012.2330088797814,21.3
2012.2330657923496,22.7
2012.2331227322404,22.6
2012.2331796448088,21.7
2012.233236557377,21.5
2012.2332934972678,22.0
2012.233350409836,22.1
2012.2334073224044,20.4
2012.233464262295,18.8
2012.2335211748634,15.0
2012.2335780874316,12.4
2012.2336350273224,12.5
2012.2336919398906,11.7
2012.233748852459,11.2
2012.2338057923498,11.8
2012.233862704918,11.9
2012.2339196174864,12.2
2012.233976557377,11.8
2012.2340334699454,10.3
2012.2340903825136,9.9
2012.2341473224044,9.2
2012.2342042349726,8.7
2012.234261147541,8.6
2012.2343180874318,8.0
2012.234375,8.3
2012.2344319125682,8.4
2012.234488852459,8.1
2012.2345457650274,8.8
2012.2346026775956,9.9
2012.2346596174864,9.8
2012.2347165300546,9.5
2012.234773442623,9.9
2012.2348303825136,10.7
2012.234887295082,11.4
2012.235001147541,10.7
2012.2350580601094,10.7
2012.2351149726776,10.3
2012.2351719125684,10.0
2012.2352288251366,10.5
2012.235285737705,10.8
2012.2353426775956,10.1
2012.235399590164,9.7
2012.2354565027322,9.9
2012.235513442623,10.2
2012.2355703551912,10.3
2012.2356272677596,10.5
2012.2356842076504,11.1
2012.2357411202186,10.1
2012.235798032787,9.8
2012.2358549726775,10.4
2012.235911885246,10.2
2012.2359687978142,10.6
2012.236025737705,10.6
2012.2360826502731,10.4
2012.2361395628416,10.5
2012.2361965027321,10.8
2012.2362534153006,11.2
2012.2363103278688,11.0
2012.2363672677595,11.2
2012.236424180328,10.6
2012.2364810928962,10.7
2012.236538032787,11.4
2012.2365949453551,11.3
2012.2366518579236,11.2
2012.2367087978141,11.0
2012.2367657103825,10.7
2012.2368226229507,10.7
2012.2368795628415,10.8
2012.23693647541,10.5
2012.2369933879781,10.4
2012.237050327869,10.5
2012.2371072404371,10.2
2012.2371641530056,10.0
2012.237221092896,9.6
2012.2372780054645,9.1
2012.2373349180327,9.0
2012.2373918579235,9.1
2012.2374487704917,9.4
2012.2375056830601,9.3
2012.237562622951,9.3
2012.2376195355191,10.4
2012.237733387978,12.2
2012.2377903005465,13.0
2012.2378472131147,12.3
2012.2379041530055,12.5
2012.2379610655737,13.4
2012.2380179781421,13.4
2012.2380749180327,13.4
2012.238131830601,14.0
2012.2381887431693,14.0
2012.23824568306,13.4
2012.2383025956285,13.0
2012.2383595081967,13.1
2012.2384164480875,12.6
2012.2384733606557,12.6
2012.2385302732241,13.6
2012.2385872131147,13.8
2012.238644125683,13.9
2012.2387010382513,14.4
2012.238757978142,14.8
2012.2388148907103,15.1
2012.2388718032787,14.2
2012.2389287431695,13.9
2012.2389856557377,15.0
2012.239042568306,16.5
2012.2390995081967,17.2
2012.239156420765,18.0
2012.2392133333333,18.9
2012.239270273224,19.7
2012.2393271857923,20.7
2012.2393840983607,21.0
2012.2394410382515,21.2
2012.2394979508197,22.0
2012.2395548633879,21.9
2012.2396118032786,22.7
2012.239668715847,23.5
2012.2397256284153,23.4
2012.239782568306,23.0
2012.2398394808743,23.3
2012.2398963934427,23.4
2012.2399533333332,21.9
2012.2400102459017,20.9
